marque,modele_dossier,modele,type_carburant,est_hybride,puissance_fiscale,conso_urbaine,conso_extraurbaine,conso_mixte,co2_gkm,masse_min_kg,masse_max_kg,carrosserie,gamme,motorisation
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,599999905","5,300000191",137.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,699999809","5,400000095",139.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,599999905","5,300000191",137.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,699999809","5,400000095",139.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,599999905","5,300000191",137.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,699999809","5,400000095",139.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,599999905","5,300000191",137.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,699999809","5,400000095",139.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,599999905","5,300000191",137.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,599999905","5,300000191",137.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,599999905","5,300000191",137.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,699999809","5,400000095",139.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,699999809","5,400000095",139.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,599999905","5,300000191",137.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,699999809","5,400000095",139.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,699999809","5,400000095",139.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,599999905","5,300000191",137.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,599999905","5,300000191",137.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,699999809","5,400000095",139.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,699999809","5,400000095",139.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,599999905","5,300000191",137.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,599999905","5,300000191",137.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,699999809","5,400000095",139.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,599999905","5,300000191",137.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,699999809","5,400000095",139.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,5","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,199999809","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,199999809","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,300000191",5,129.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,300000191",5,129.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,199999809","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,199999809","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,300000191",5,129.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,300000191",5,129.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,300000191",5,129.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,199999809","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,199999809","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,199999809","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,300000191",5,129.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,300000191",5,129.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,300000191",5,129.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,199999809","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,199999809","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,199999809","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,300000191",5,129.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,300000191",5,129.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,300000191",5,129.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,199999809","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,199999809","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,300000191",5,129.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,199999809","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,300000191",5,129.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,300000191",5,129.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,199999809","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,199999809","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,199999809","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,300000191",5,129.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,300000191",5,129.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,099999905","4,599999905","5,199999809",135.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,199999809","4,5","5,199999809",135.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,300000191","4,599999905","5,300000191",138.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,199999809","4,5","5,199999809",135.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,199999809","4,5","5,199999809",135.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,300000191","4,599999905","5,300000191",138.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,300000191","4,599999905","5,300000191",138.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,199999809","4,5","5,199999809",135.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,199999809","4,5","5,199999809",135.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,300000191","4,599999905","5,300000191",138.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,300000191","4,599999905","5,300000191",138.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,199999809","4,5","5,199999809",135.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,199999809","4,5","5,199999809",135.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,300000191","4,599999905","5,300000191",138.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,300000191","4,599999905","5,300000191",138.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,199999809","4,5","5,199999809",135.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,199999809","4,5","5,199999809",135.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,300000191","4,599999905","5,300000191",138.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,300000191","4,599999905","5,300000191",138.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,199999809","4,5","5,199999809",135.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,300000191","4,599999905","5,300000191",138.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,199999809","4,5","5,199999809",135.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,300000191","4,599999905","5,300000191",138.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,199999809","4,5","5,199999809",135.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,300000191","4,599999905","5,300000191",138.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,199999809","4,5","5,199999809",135.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,300000191","4,599999905","5,300000191",138.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,199999809","4,5","5,199999809",135.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,300000191","4,599999905","5,300000191",138.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,199999809","4,5","5,199999809",135.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,300000191","4,599999905","5,300000191",138.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,199999809","4,5","5,199999809",135.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,300000191","4,599999905","5,300000191",138.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"6,400000095","4,800000191","5,400000095",141.0,1845,1845,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,5","5,099999905",134.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,5","5,099999905",134.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,5","5,099999905",134.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,5","5,099999905",134.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,5","5,099999905",134.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"5,800000191","4,199999809","4,800000191",125.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"5,800000191","4,199999809","4,800000191",125.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"5,800000191","4,300000191","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,"5,800000191","4,300000191","4,900000095",127.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,5","5,099999905",134.0,1735,1735,BERLINE,LUXE,diesel
MERCEDES,CLASSE E,E 200,GO,non,7,6,"4,5","5,099999905",134.0,1735,1735,BERLINE,LUXE,diesel
